team_a,team_b,win_a,draw,win_b,dc_win_a,elo_win_a,xgb_win_a,lam_a,lam_b
Mexico,Qatar,0.539116,0.248014,0.21287,0.6065992428946242,0.519439,0.49149906635284424,1.7046,0.7044
Mexico,Switzerland,0.385733,0.292937,0.32133,0.39678393734877004,0.288951,0.4482559561729431,1.1029,0.8737
Mexico,Brazil,0.285755,0.288322,0.425923,0.1420295829620563,0.329749,0.3856041133403778,0.5514,1.3661
Mexico,Haiti,0.534569,0.246194,0.219237,0.6340693084507638,0.363373,0.5712242126464844,1.7516,0.6436
Mexico,Morocco,0.349054,0.301556,0.34939,0.27893975696260886,0.147429,0.5654371380805969,0.6893,0.7792
Mexico,Scotland,0.414239,0.270348,0.315412,0.5297158281632963,0.35064,0.35525038838386536,1.3574,0.6556
Mexico,Cape Verde,0.538791,0.255257,0.205952,0.6650052865416579,0.409997,0.5188723206520081,1.6283,0.4338
Mexico,Saudi Arabia,0.442792,0.296185,0.261023,0.4425241369741466,0.459239,0.4306773543357849,1.0093,0.5796
Mexico,Spain,0.316325,0.290507,0.393168,0.23346453092711952,0.123325,0.5380123257637024,0.8012,1.2228
Mexico,Uruguay,0.349603,0.296449,0.353948,0.21293977761390523,0.398577,0.43917813897132874,0.6184,0.9999
Mexico,Colombia,0.360898,0.273386,0.365716,0.19075723681623788,0.3315,0.5403371453285217,0.6753,1.2601
Mexico,DR Congo,0.398697,0.316481,0.284822,0.504459600513138,0.272647,0.3956296741962433,1.139,0.5142
Mexico,Portugal,0.398399,0.273527,0.328074,0.3140814061829157,0.28798,0.5593672394752502,0.9676,1.0579
Mexico,Uzbekistan,0.448378,0.292548,0.259073,0.3915661331399492,0.347346,0.5768536329269409,0.9037,0.6317
Mexico,Croatia,0.331659,0.302944,0.365397,0.38198217586750455,0.2882,0.31778484582901,1.0076,0.8102
Mexico,England,0.40301,0.260411,0.336578,0.2523008146826361,0.156819,0.7274228930473328,0.7166,0.9634
Mexico,Ghana,0.542337,0.26658,0.191083,0.557926102239445,0.416117,0.6227893233299255,1.3646,0.5639
Mexico,Panama,0.366976,0.280784,0.35224,0.47414387801848284,0.344012,0.28512874245643616,1.2321,0.7248
Mexico,Curaçao,0.411181,0.264906,0.323913,0.5412645106322367,0.362139,0.3277411162853241,1.3119,0.5691
Mexico,Ecuador,0.370311,0.294844,0.334845,0.2178200696472409,0.325789,0.5447958707809448,0.5626,0.8551
Mexico,Germany,0.407262,0.26117,0.331567,0.33961450874147775,0.254175,0.5848838090896606,1.0873,1.1074
Mexico,Ivory Coast,0.444811,0.287112,0.268077,0.47098606979738933,0.271064,0.551193118095398,1.0885,0.5729
Mexico,Czech Republic,0.466556,0.267421,0.266023,0.5654613570657553,0.443303,0.39256608486175537,1.4595,0.6288
Mexico,South Africa,0.564001,0.238557,0.197442,0.5934992789336425,0.415034,0.6486850380897522,1.4677,0.5389
Mexico,South Korea,0.457831,0.272118,0.270051,0.3501907736257685,0.305462,0.6718970537185669,0.9328,0.8409
Mexico,France,0.306346,0.284793,0.40886,0.28733104367755913,0.191346,0.4103666841983795,0.834,0.9826
Mexico,Iraq,0.487148,0.27663,0.236222,0.474015710550547,0.375803,0.5829811692237854,1.08,0.5525
Mexico,Norway,0.467951,0.246696,0.285353,0.4528890333503485,0.207416,0.6776987314224243,1.2806,0.8618
Mexico,Senegal,0.343299,0.321361,0.33534,0.381537673623404,0.202777,0.41355249285697937,0.932,0.7095
Mexico,Japan,0.392908,0.276053,0.331039,0.2458676327637274,0.25735,0.6307756900787354,0.7435,1.0474
Mexico,Netherlands,0.344507,0.29913,0.356363,0.3538866744115381,0.268392,0.39304211735725403,1.0593,1.002
Mexico,Sweden,0.431101,0.255813,0.313086,0.539513557558422,0.460807,0.3085160553455353,1.4831,0.746
Mexico,Tunisia,0.442672,0.296055,0.261273,0.45428305962533627,0.344498,0.5057225227355957,1.0259,0.5579
South Africa,Algeria,0.35948,0.274572,0.365948,0.2382346656867734,0.192031,0.5974619388580322,0.8677,1.3105
South Africa,Argentina,0.314743,0.196533,0.488724,0.032398016462167264,0.201313,0.6611073017120361,0.3255,2.3929
South Africa,Austria,0.399065,0.268738,0.332197,0.24267704924028954,0.325911,0.5986740589141846,0.8481,1.2499
South Africa,Jordan,0.259532,0.28295,0.457518,0.22274651214292193,0.355835,0.22116871178150177,0.7941,1.2763
South Africa,Australia,0.213696,0.270493,0.515811,0.12858310577697799,0.261419,0.25653883814811707,0.5733,1.544
South Africa,Paraguay,0.338167,0.26759,0.394243,0.11884184507398242,0.361791,0.5232409238815308,0.4861,1.4194
South Africa,Turkey,0.385804,0.240077,0.374119,0.24345210031041054,0.200176,0.656968891620636,0.957,1.4294
South Africa,United States,0.24656,0.235456,0.517984,0.12800206954301363,0.399429,0.24130462110042572,0.6652,1.7665
South Africa,Belgium,0.355161,0.23699,0.407849,0.14406872021643413,0.261233,0.6209732294082642,0.7128,1.7147
South Africa,Egypt,0.260212,0.310883,0.428905,0.22602844938345737,0.219597,0.3223509192466736,0.6628,1.0102
South Africa,Iran,0.29712,0.275926,0.426953,0.14438084292613984,0.26406,0.46321946382522583,0.6369,1.5442
South Africa,New Zealand,0.293093,0.244534,0.462372,0.10480496531941273,0.455955,0.3448123633861542,0.5961,1.8602
South Africa,Bosnia and Herzegovina,0.534252,0.241809,0.223939,0.44289664007758445,0.443372,0.6870422959327698,1.2407,0.8552
South Africa,Canada,0.280951,0.305109,0.413939,0.12165902722761651,0.355596,0.37215954065322876,0.5889,1.6523
South Africa,Qatar,0.428574,0.262656,0.308769,0.31888071598773243,0.479803,0.4915132224559784,1.1341,1.2764
South Africa,Switzerland,0.293493,0.272775,0.433732,0.16400314761776164,0.247192,0.44804278016090393,0.7337,1.5832
South Africa,Brazil,0.235996,0.231998,0.532005,0.03489876404480466,0.28583,0.3845132887363434,0.3669,2.4752
South Africa,Haiti,0.418999,0.270792,0.310208,0.349777994618908,0.318452,0.5585864186286926,1.1654,1.1662
South Africa,Morocco,0.284209,0.264063,0.451728,0.11234788717267498,0.120651,0.5660753846168518,0.4586,1.4118
South Africa,Scotland,0.311933,0.274735,0.413332,0.2696018562645481,0.306013,0.3555293083190918,0.9031,1.1879
South Africa,Cape Verde,0.412332,0.291707,0.295961,0.4122472937004306,0.364897,0.44806259870529175,1.0833,0.786
South Africa,Saudi Arabia,0.354072,0.292243,0.353685,0.22211936453032533,0.415542,0.42989975214004517,0.6715,1.0503
South Africa,Spain,0.253703,0.241554,0.504742,0.06905012630611555,0.100185,0.5398533344268799,0.533,2.2156
South Africa,Uruguay,0.261295,0.247246,0.49146,0.0709828506272703,0.353387,0.36807572841644287,0.4114,1.8118
South Africa,Colombia,0.301278,0.219985,0.478737,0.05286989453223455,0.287511,0.5413498878479004,0.4493,2.2832
South Africa,DR Congo,0.306297,0.324442,0.369261,0.27222614900214254,0.232032,0.39362409710884094,0.7578,0.9317
South Africa,Portugal,0.317077,0.237212,0.445712,0.10984462936549634,0.246284,0.5619300603866577,0.6437,1.9168
South Africa,Uzbekistan,0.364846,0.277719,0.357435,0.18507589303488994,0.302813,0.57771897315979,0.6013,1.1446
South Africa,Croatia,0.244783,0.282471,0.472746,0.16181934294323932,0.24649,0.3202224671840668,0.6704,1.4681
South Africa,England,0.341674,0.216352,0.441974,0.08879095585493033,0.128707,0.7356026768684387,0.4767,1.7457
South Africa,Ghana,0.441667,0.279005,0.279327,0.3029937619883349,0.3711,0.6229496598243713,0.9079,1.0217
South Africa,Panama,0.268461,0.275977,0.455562,0.22422007527742813,0.29958,0.28598514199256897,0.8198,1.3133
South Africa,Curaçao,0.310956,0.277619,0.411425,0.2900651074501689,0.317242,0.3255508244037628,0.8728,1.0312
South Africa,Ecuador,0.311017,0.247429,0.441554,0.08013663644361094,0.282035,0.5463159084320068,0.3743,1.5494
South Africa,Germany,0.319612,0.22764,0.452748,0.11809772350242038,0.215045,0.5845628380775452,0.7234,2.0065
South Africa,Ivory Coast,0.354074,0.287292,0.358634,0.24130033354736452,0.230568,0.551193118095398,0.7242,1.038
South Africa,Czech Republic,0.360993,0.280834,0.358173,0.29885148160586084,0.398967,0.38991832733154297,0.971,1.1394
South Africa,Mexico,0.367949,0.262866,0.369185,0.1277216955138017,0.324966,0.6224149465560913,0.5389,1.4677
South Africa,South Korea,0.37346,0.245747,0.380793,0.14256325513215756,0.262706,0.670232892036438,0.6206,1.5237
South Africa,France,0.234047,0.245577,0.520376,0.10272065558578732,0.158729,0.41210490465164185,0.5549,1.7804
South Africa,Iraq,0.363691,0.289352,0.346957,0.2460652419209019,0.330694,0.49726930260658264,0.7186,1.0011
South Africa,Norway,0.369774,0.233485,0.396742,0.19643713813189306,0.172923,0.6780267357826233,0.852,1.5615
South Africa,Senegal,0.262116,0.301314,0.43657,0.17120583797343666,0.168811,0.4163161814212799,0.6201,1.2856
South Africa,Japan,0.325037,0.230786,0.444178,0.0817327665523102,0.217951,0.6305271983146667,0.4947,1.8978
South Africa,Netherlands,0.256058,0.270203,0.473739,0.13191729736479735,0.228101,0.39187365770339966,0.7047,1.8156
South Africa,Sweden,0.323629,0.261305,0.415066,0.26444394891928513,0.417183,0.3080478608608246,0.9867,1.3517
South Africa,Tunisia,0.352388,0.296532,0.35108,0.2324493942969418,0.300051,0.5026432871818542,0.6825,1.0108
South Korea,Algeria,0.471418,0.271376,0.257206,0.4812217174393409,0.287869,0.6003093123435974,1.354,0.8329
South Korea,Argentina,0.369248,0.243697,0.387055,0.1146970964554831,0.299253,0.6572617888450623,0.508,1.5208
South Korea,Austria,0.531565,0.260242,0.208193,0.48252195242530815,0.435467,0.6491484642028809,1.3235,0.7944
South Korea,Jordan,0.395217,0.291137,0.313646,0.4536140127277488,0.464174,0.289384663105011,1.2392,0.8112
South Korea,Australia,0.306656,0.293663,0.399682,0.3070407731550007,0.368593,0.25974756479263306,0.8945,0.9813
South Korea,Paraguay,0.453033,0.283795,0.263172,0.2783356929364856,0.469726,0.6020434498786926,0.7585,0.9021
South Korea,Turkey,0.502663,0.237243,0.260094,0.5000310083960872,0.29787,0.6590197086334229,1.4933,0.9084
South Korea,United States,0.344037,0.262961,0.393002,0.32198243897061485,0.50364,0.24447327852249146,1.038,1.1227
South Korea,Belgium,0.46124,0.251925,0.286835,0.35063676128565097,0.368389,0.6333119869232178,1.1123,1.0898
South Korea,Egypt,0.360692,0.310251,0.329057,0.43382362776491246,0.32113,0.322796106338501,1.0343,0.6421
South Korea,Iran,0.423274,0.287238,0.289488,0.3382831281102807,0.371476,0.5408039689064026,0.9938,0.9815
South Korea,New Zealand,0.379055,0.281639,0.339306,0.2785957273009987,0.551052,0.34268367290496826,0.9301,1.1823
South Korea,Bosnia and Herzegovina,0.644514,0.217341,0.138145,0.7009484943903105,0.540841,0.6702449321746826,1.936,0.5436
South Korea,Canada,0.399923,0.32652,0.273557,0.30069499061073257,0.463951,0.44356444478034973,0.9189,1.0501
South Korea,Qatar,0.548791,0.248258,0.20295,0.5938175656153378,0.569894,0.49129030108451843,1.7696,0.8112
South Korea,Switzerland,0.398765,0.2858,0.315436,0.37860661798559236,0.352833,0.45192867517471313,1.1449,1.0062
South Korea,Brazil,0.329613,0.268902,0.401485,0.12546329613840765,0.394757,0.46944528818130493,0.5725,1.5731
South Korea,Haiti,0.57576,0.235941,0.1883,0.623241888409409,0.428093,0.6428356766700745,1.8185,0.7412
South Korea,Morocco,0.35614,0.295533,0.348328,0.2645636770078417,0.193441,0.563113272190094,0.7157,0.8973
South Korea,Scotland,0.457483,0.262339,0.280179,0.5170609338071777,0.415594,0.4338689148426056,1.4092,0.755
South Korea,Cape Verde,0.55545,0.252191,0.192359,0.660285547294958,0.472601,0.5207696557044983,1.6904,0.4996
South Korea,Saudi Arabia,0.456167,0.290629,0.253204,0.4315047946460381,0.517568,0.43282565474510193,1.0479,0.6675
South Korea,Spain,0.316006,0.284582,0.399412,0.2130150822728266,0.163895,0.5255793333053589,0.8318,1.4082
South Korea,Uruguay,0.362258,0.286212,0.35153,0.1966981773734507,0.461877,0.4404923617839813,0.642,1.1515
South Korea,Colombia,0.399875,0.25441,0.345715,0.1720270733038423,0.396519,0.6131072640419006,0.7011,1.4511
South Korea,DR Congo,0.410933,0.314449,0.274618,0.49559859055691124,0.335606,0.3892516493797302,1.1825,0.5921
South Korea,Portugal,0.409688,0.265805,0.324506,0.2935087942911839,0.351815,0.5606275200843811,1.0045,1.2182
South Korea,Uzbekistan,0.490159,0.277069,0.232772,0.3792067028598218,0.412336,0.6512578129768372,0.9382,0.7275
South Korea,Croatia,0.34579,0.295735,0.358475,0.3653018015828823,0.352046,0.3230442404747009,1.0461,0.9331
South Korea,England,0.410707,0.252216,0.337077,0.23513897345368737,0.20475,0.7278683185577393,0.7439,1.1095
South Korea,Ghana,0.558136,0.263316,0.178549,0.5480435999037163,0.478301,0.6274728178977966,1.4167,0.6494
South Korea,Panama,0.41158,0.274521,0.313899,0.4593387713692921,0.409028,0.36933252215385437,1.2792,0.8347
South Korea,Curaçao,0.455432,0.259955,0.284613,0.5310643844574431,0.426888,0.40694230794906616,1.3619,0.6554
South Korea,Ecuador,0.413244,0.275109,0.311647,0.2038096739427234,0.39076,0.623824954032898,0.5841,0.9848
South Korea,Germany,0.41715,0.255354,0.327497,0.3176513014372192,0.315751,0.5853762030601501,1.1288,1.2753
South Korea,Ivory Coast,0.458074,0.282327,0.259598,0.46021995685746686,0.333919,0.5494057536125183,1.13,0.6597
South Korea,Czech Republic,0.479938,0.263269,0.256793,0.5539067797077859,0.503236,0.39402246475219727,1.5152,0.7241
South Korea,Mexico,0.479667,0.277962,0.242371,0.29970268206678996,0.434538,0.6800149083137512,0.8409,0.9328
South Korea,South Africa,0.579251,0.236115,0.184635,0.5847491631942031,0.477294,0.6507968902587891,1.5237,0.6206
South Korea,France,0.315443,0.278441,0.406115,0.26876400966977304,0.245389,0.41126468777656555,0.8659,1.1315
South Korea,Iraq,0.501161,0.273179,0.22566,0.4638556117195739,0.440149,0.5815173983573914,1.1212,0.6362
South Korea,Norway,0.477365,0.243344,0.279291,0.4348503983485103,0.263815,0.6771872043609619,1.3294,0.9924
South Korea,Senegal,0.354122,0.316369,0.329509,0.3672341249980277,0.258527,0.41384559869766235,0.9675,0.8171
South Korea,Japan,0.403678,0.268479,0.327844,0.22752709105985613,0.319189,0.6300819516181946,0.7719,1.2062
South Korea,Netherlands,0.353569,0.292662,0.353769,0.3335807648760027,0.331065,0.38896918296813965,1.0997,1.1539
South Korea,Sweden,0.442264,0.252549,0.305187,0.5247332994980394,0.518968,0.30834639072418213,1.5397,0.8591
South Korea,Tunisia,0.485846,0.283414,0.23074,0.44391148915681194,0.409511,0.5820013880729675,1.065,0.6424
France,Algeria,0.558715,0.252301,0.188984,0.5656603864935701,0.415913,0.6596218943595886,1.5822,0.7447
France,Argentina,0.437994,0.245323,0.316683,0.15435024651029672,0.427571,0.7081378698348999,0.5936,1.3598
France,Austria,0.593271,0.24982,0.156909,0.5658036930686046,0.549388,0.6516553163528442,1.5464,0.7103
France,Jordan,0.455198,0.281018,0.263784,0.5356451761694215,0.571511,0.2933794856071472,1.4479,0.7253
France,Australia,0.390057,0.292291,0.317652,0.37794158620087664,0.493362,0.3236168920993805,1.0452,0.8774
France,Paraguay,0.506765,0.284421,0.208814,0.34253993073992944,0.575668,0.6068502068519592,0.8863,0.8066
France,Turkey,0.593449,0.217398,0.189153,0.5877413790192315,0.426168,0.7244558930397034,1.7449,0.8123
France,United States,0.400025,0.267203,0.332772,0.3990147723225377,0.600244,0.25047215819358826,1.2129,1.0039
France,Belgium,0.544966,0.243425,0.211609,0.43077196251471317,0.49318,0.6894936561584473,1.2997,0.9744
France,Egypt,0.448751,0.298193,0.253056,0.5088492552844907,0.449267,0.3927842378616333,1.2085,0.5741
France,Iran,0.489698,0.281945,0.228358,0.4136883846785057,0.495918,0.5553149580955505,1.1612,0.8776
France,New Zealand,0.431395,0.277932,0.290673,0.350144033570001,0.632416,0.3554454743862152,1.0868,1.0571
France,Bosnia and Herzegovina,0.69721,0.199106,0.103684,0.774333180677715,0.625691,0.6796420812606812,2.2622,0.486
France,Canada,0.454508,0.332913,0.212579,0.37248511768429377,0.571343,0.4425482749938965,1.0737,0.939
France,Qatar,0.609366,0.225354,0.16528,0.6799244142596526,0.64455,0.5176706314086914,2.0678,0.7254
France,Switzerland,0.48997,0.270526,0.239504,0.45976182125191845,0.479149,0.5260385274887085,1.3379,0.8997
France,Brazil,0.374049,0.285775,0.340176,0.1691127622958435,0.516076,0.4568227231502533,0.6689,1.4066
France,Haiti,0.638704,0.22446,0.136837,0.7065929683456847,0.543528,0.6474556922912598,2.1249,0.6627
France,Morocco,0.406357,0.297313,0.29633,0.3263388221144947,0.308105,0.5542021989822388,0.8362,0.8023
France,Scotland,0.518376,0.249726,0.231899,0.600598062253171,0.533422,0.4310287833213806,1.6466,0.675
France,Cape Verde,0.612204,0.237218,0.150578,0.7348007475491956,0.577805,0.5246835947036743,1.9752,0.4467
France,Saudi Arabia,0.507511,0.282063,0.210426,0.5071931595083783,0.609949,0.4308120310306549,1.2244,0.5969
France,Spain,0.369024,0.287742,0.343234,0.27663884539789596,0.269687,0.5291223526000977,0.9719,1.2591
France,Uruguay,0.417887,0.295413,0.2867,0.2512093617565424,0.56978,0.4578644037246704,0.7502,1.0296
France,Colombia,0.454038,0.261048,0.284914,0.22657476691358006,0.517568,0.6166444420814514,0.8192,1.2975
France,DR Congo,0.49581,0.301977,0.202212,0.5728312215075871,0.463133,0.4491429626941681,1.3817,0.5295
France,Portugal,0.50069,0.25305,0.246259,0.36855022309764185,0.478217,0.6397830247879028,1.1737,1.0893
France,Uzbekistan,0.54539,0.275614,0.178996,0.45192925786017674,0.530752,0.6428219676017761,1.0963,0.6505
France,Croatia,0.43391,0.287697,0.278393,0.4427430119650009,0.478429,0.3922813832759857,1.2223,0.8343
France,England,0.467919,0.25098,0.2811,0.2967687120361793,0.322165,0.735747218132019,0.8693,0.992
France,Ghana,0.617048,0.252698,0.130255,0.6289427528049808,0.582012,0.6323805451393127,1.6554,0.5806
France,Panama,0.470558,0.268294,0.261147,0.5425090593314144,0.528025,0.360826700925827,1.4947,0.7463
France,Curaçao,0.516472,0.247778,0.23575,0.6117736119164325,0.542563,0.4087287485599518,1.5914,0.586
France,Ecuador,0.466414,0.281721,0.251864,0.25625310517986455,0.512675,0.6259979009628296,0.6825,0.8805
France,Germany,0.505671,0.243848,0.250481,0.39809728193256333,0.444016,0.6514934301376343,1.319,1.1403
France,Ivory Coast,0.550626,0.257138,0.192236,0.537746044501702,0.461536,0.6294972896575928,1.3204,0.5899
France,Czech Republic,0.536682,0.250374,0.212944,0.6373318545280781,0.599959,0.3960418999195099,1.7705,0.6475
France,Mexico,0.537016,0.280019,0.182965,0.36814055813455787,0.548654,0.6844425797462463,0.9826,0.834
France,South Africa,0.636076,0.224562,0.139362,0.6649856517869386,0.581271,0.6505333185195923,1.7804,0.5549
France,South Korea,0.560387,0.246827,0.192786,0.40750610439410784,0.494611,0.75120609998703,1.1315,0.8659
France,Iraq,0.560829,0.262542,0.176629,0.5408279010300536,0.55307,0.5851566791534424,1.3102,0.5689
France,Norway,0.559049,0.228522,0.212429,0.5210829457497705,0.390398,0.7209183573722839,1.5534,0.8873
France,Senegal,0.445949,0.302684,0.251367,0.4414080332750212,0.384622,0.496242493391037,1.1306,0.7306
France,Japan,0.483046,0.262224,0.25473,0.2898566429912651,0.447379,0.6885133981704712,0.902,1.0785
France,Netherlands,0.43773,0.295879,0.266391,0.4131575310150261,0.458824,0.4445990025997162,1.285,1.0317
France,Sweden,0.498073,0.245911,0.256016,0.6117995886327172,0.610912,0.3080889582633972,1.7991,0.7681
France,Tunisia,0.547439,0.272731,0.179829,0.519719634944845,0.528424,0.5873661041259766,1.2444,0.5744
Iraq,Algeria,0.393104,0.288376,0.31852,0.3089932403397128,0.22387,0.5980857014656067,0.8896,0.9643
Iraq,Argentina,0.332974,0.224656,0.44237,0.05856523417613676,0.234033,0.6611073017120361,0.3337,1.7609
Iraq,Austria,0.436844,0.27831,0.284846,0.31185292177704027,0.365156,0.6063148379325867,0.8695,0.9197
Iraq,Jordan,0.318643,0.303867,0.37749,0.28953999256665625,0.395243,0.28798380494117737,0.8141,0.9392
Iraq,Australia,0.242747,0.29352,0.463733,0.18205242510280276,0.298495,0.256976842880249,0.5877,1.1362
Iraq,Paraguay,0.396049,0.281099,0.322851,0.16606924524055086,0.40117,0.6048831343650818,0.4984,1.0445
Iraq,Turkey,0.421336,0.253451,0.325213,0.3194619804140064,0.232792,0.6572586894035339,0.9811,1.0518
Iraq,United States,0.278231,0.259586,0.462182,0.1870271032107109,0.438159,0.242373526096344,0.682,1.3
Iraq,Belgium,0.386996,0.25861,0.354393,0.20666617589619574,0.298299,0.6204280257225037,0.7308,1.2618
Iraq,Egypt,0.289668,0.325482,0.38485,0.2827979050460846,0.253888,0.32291486859321594,0.6795,0.7434
Iraq,Iran,0.327887,0.297737,0.374376,0.2023922597480876,0.301275,0.46394407749176025,0.6529,1.1364
Iraq,New Zealand,0.321068,0.269306,0.409626,0.1580716817979547,0.492244,0.34314829111099243,0.6111,1.3689
Iraq,Bosnia and Herzegovina,0.565979,0.245953,0.188068,0.5122816798681337,0.480353,0.6799947619438171,1.272,0.6294
Iraq,Canada,0.334847,0.325981,0.339172,0.17580905464278804,0.395006,0.4367062747478485,0.6037,1.2159
Iraq,Qatar,0.466121,0.270653,0.263226,0.39931743972599704,0.514551,0.49149906635284424,1.1627,0.9393
Iraq,Switzerland,0.325418,0.292505,0.382077,0.2283704382147332,0.283446,0.4467114210128784,0.7522,1.165
Iraq,Brazil,0.25694,0.259456,0.483604,0.0635450802785495,0.324025,0.38536733388900757,0.3761,1.8215
Iraq,Haiti,0.457862,0.276473,0.265665,0.42853484548001747,0.357574,0.5603610873222351,1.1948,0.8582
Iraq,Morocco,0.306274,0.289301,0.404425,0.15742274679507334,0.14376,0.5660753846168518,0.4702,1.0389
Iraq,Scotland,0.347179,0.287323,0.365498,0.34033810467146813,0.344857,0.35525038838386536,0.9259,0.8741
Iraq,Cape Verde,0.47209,0.287625,0.240286,0.4766350700616699,0.404253,0.5188723206520081,1.1106,0.5784
Iraq,Saudi Arabia,0.385069,0.306932,0.307999,0.27992874865530154,0.453753,0.4306773543357849,0.6885,0.7729
Iraq,Spain,0.274086,0.2692,0.456715,0.1138149625769477,0.120134,0.5380123257637024,0.5465,1.6304
Iraq,Uruguay,0.311407,0.275143,0.41345,0.10982207764236487,0.392801,0.4366530776023865,0.4218,1.3333
Iraq,Colombia,0.324539,0.248265,0.427196,0.0901905695714628,0.325769,0.5403371453285217,0.4606,1.6801
Iraq,DR Congo,0.338051,0.3345,0.327449,0.33206165035575436,0.267268,0.3967903256416321,0.7769,0.6856
Iraq,Portugal,0.345755,0.261652,0.392593,0.16619306806332876,0.282481,0.5593672394752502,0.66,1.4105
Iraq,Uzbekistan,0.393951,0.296731,0.309318,0.23981031956881352,0.34157,0.5758687257766724,0.6164,0.8423
Iraq,Croatia,0.275009,0.302248,0.422743,0.22218139436650783,0.2827,0.318082720041275,0.6873,1.0804
Iraq,England,0.360915,0.243877,0.395208,0.13359657587387302,0.152977,0.7274228930473328,0.4888,1.2846
Iraq,Ghana,0.475714,0.288736,0.23555,0.3706667181381246,0.410393,0.6219557523727417,0.9308,0.7519
Iraq,Panama,0.302644,0.291,0.406356,0.29264979831390164,0.338244,0.28512874245643616,0.8404,0.9664
Iraq,Curaçao,0.345081,0.286659,0.368259,0.35667807451525335,0.356341,0.3258938789367676,0.8948,0.7588
Iraq,Ecuador,0.334071,0.27671,0.389219,0.1175788385267128,0.32008,0.5447958707809448,0.3838,1.1402
Iraq,Germany,0.350441,0.251149,0.398409,0.17940364938623557,0.248966,0.5848838090896606,0.7417,1.4766
Iraq,Ivory Coast,0.384784,0.300738,0.314478,0.3016258735372634,0.265698,0.551193118095398,0.7424,0.7638
Iraq,Czech Republic,0.397639,0.288614,0.313747,0.37128801578308196,0.43771,0.39189016819000244,0.9955,0.8384
Iraq,Mexico,0.399157,0.284604,0.316239,0.17886897112680947,0.364197,0.6291531324386597,0.5525,1.08
Iraq,South Africa,0.496492,0.263554,0.239955,0.4026451459097649,0.409306,0.6488085389137268,1.0011,0.7186
Iraq,South Korea,0.404611,0.267299,0.32809,0.19948879381020407,0.299851,0.6730421185493469,0.6362,1.1212
Iraq,France,0.258853,0.271378,0.46977,0.15346940025886482,0.18693,0.4103666841983795,0.5689,1.3102
Iraq,Norway,0.402705,0.252058,0.345237,0.26784299909687725,0.202766,0.6776987314224243,0.8735,1.1491
Iraq,Senegal,0.288941,0.32273,0.388329,0.22794920582371192,0.198192,0.41355249285697937,0.6357,0.9461
Iraq,Japan,0.35027,0.257756,0.391973,0.1267293447283046,0.25211,0.6307756900787354,0.5072,1.3965
Iraq,Netherlands,0.287555,0.292055,0.42039,0.19340481291144423,0.26305,0.39304211735725403,0.7225,1.336
Iraq,Sweden,0.360941,0.271782,0.367277,0.34091449977207533,0.455332,0.3085160553455353,1.0116,0.9947
Iraq,Tunisia,0.384374,0.308534,0.307092,0.2902547112992138,0.338729,0.5057225227355957,0.6997,0.7438
Norway,Algeria,0.500685,0.258275,0.24104,0.4159824825876606,0.39569,0.6579325795173645,1.3876,1.1434
Norway,Argentina,0.403967,0.208717,0.387316,0.07437647320190781,0.407495,0.7061148285865784,0.5206,2.0878
Norway,Austria,0.537477,0.255283,0.20724,0.41943216007467826,0.533356,0.6497418880462646,1.3563,1.0905
Norway,Jordan,0.400875,0.284344,0.314781,0.3904239919070769,0.55672,0.2934055030345917,1.2699,1.1136
Norway,Australia,0.339163,0.279534,0.381303,0.24588917347424483,0.474892,0.32340753078460693,0.9167,1.3472
Norway,Paraguay,0.461332,0.268527,0.270141,0.22390460676819196,0.561127,0.6058945059776306,0.7773,1.2384
Norway,Turkey,0.534466,0.222999,0.242535,0.43029960762854186,0.406072,0.7272981405258179,1.5304,1.2472
Norway,United States,0.346061,0.255188,0.39875,0.25336215670697443,0.5873,0.25047215819358826,1.0638,1.5413
Norway,Belgium,0.487808,0.234812,0.277381,0.2804027694039817,0.474704,0.6894615888595581,1.1399,1.4961
Norway,Egypt,0.398048,0.302505,0.299448,0.38160056354953903,0.429572,0.389563649892807,1.0599,0.8814
Norway,Iran,0.43502,0.273113,0.291867,0.27391127675841664,0.477537,0.5520538091659546,1.0185,1.3474
Norway,New Zealand,0.381108,0.26054,0.358353,0.2131847074361831,0.621866,0.3554454743862152,0.9532,1.6231
Norway,Bosnia and Herzegovina,0.653811,0.216804,0.129385,0.6577380708380246,0.614612,0.6796420812606812,1.9841,0.7462
Norway,Canada,0.403441,0.318621,0.277938,0.23741371923282778,0.556542,0.44190818071365356,0.9417,1.4417
Norway,Qatar,0.549361,0.242455,0.208183,0.529818601902305,0.634993,0.5030725002288818,1.8135,1.1137
Norway,Switzerland,0.432784,0.266234,0.300982,0.30964619797164045,0.460219,0.5260390639305115,1.1734,1.3813
Norway,Brazil,0.343496,0.243238,0.413266,0.08128846304065507,0.498475,0.46949753165245056,0.5867,2.1597
Norway,Haiti,0.585256,0.237131,0.177612,0.564167126753297,0.527194,0.6483993530273438,1.8636,1.0175
Norway,Morocco,0.36216,0.279204,0.358635,0.21202253104146096,0.288459,0.5563995838165283,0.7334,1.2318
Norway,Scotland,0.464211,0.258773,0.277016,0.45573112572921143,0.516594,0.43268081545829773,1.4442,1.0364
Norway,Cape Verde,0.567865,0.254007,0.178127,0.6181656397998297,0.563395,0.5247081518173218,1.7323,0.6858
Norway,Saudi Arabia,0.459338,0.284429,0.256232,0.3777397802539387,0.597692,0.4308120310306549,1.0739,0.9164
